video_id,video_name,bitrate,codec,fps,resolution,time,format,duration,file_size,file_path
v_178,Karate fight kick 🤟#sachinkarate #karate #karatefight #kumite #shorts #youtubeshorts [ci_oi77v8_k].mp4,1593,av1,30.0,1080x1920,1760414082.4291131,mp4,8.962902,1743,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Karate fight kick 🤟#sachinkarate #karate #karatefight #kumite #shorts #youtubeshorts [ci_oi77v8_k].mp4
v_179,KESA-GATAME LEG AMERICANA #fightlife #combatsport #martialarts #fightcamp #ufc #bjj #jiujitsu [IkMKm7Xt5aA].mp4,4438,h264,30.0,1080x1920,1760414084.3589008,mp4,56.26195,30483,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\KESA-GATAME LEG AMERICANA #fightlife #combatsport #martialarts #fightcamp #ufc #bjj #jiujitsu [IkMKm7Xt5aA].mp4
v_180,KO in under 20 seconds #ufc #combatsport #mmawarriors #mmafight #ko #fightlife #mmafighting #mma [WeZK97gMTZg].mp4,1441,h264,30.0,720x1280,1760414082.0767405,mp4,13.119274,2307,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\KO in under 20 seconds #ufc #combatsport #mmawarriors #mmafight #ko #fightlife #mmafighting #mma [WeZK97gMTZg].mp4
v_181,"KO Slam Paling Brutal di MMA! Bukan Tinju, Ini Bantingan Neraka!..#mma #ufc #boxing #trendingshorts [pgRZU4BO3AQ].mp4",2123,av1,30.0,1080x1920,1760414083.3488245,mp4,35.387211,9170,"D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\KO Slam Paling Brutal di MMA! Bukan Tinju, Ini Bantingan Neraka!..#mma #ufc #boxing #trendingshorts [pgRZU4BO3AQ].mp4"
v_182,KO! Anderson Silva_s SHOCKING Victory Replay [xoXkQYEGUCQ].mp4,4255,h264,29.97002997002997,1080x1920,1760414082.981078,mp4,24.636372,12797,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\KO! Anderson Silva_s SHOCKING Victory Replay [xoXkQYEGUCQ].mp4
v_183,Kocak😂 Andi Cobra Nyuruh Jaden Lepas Behel #andicobra #byoncombat #boxing [7hQkpHVkHmY].mp4,1432,av1,30.0,1080x1920,1760414082.4350903,mp4,21.408798,3744,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Kocak😂 Andi Cobra Nyuruh Jaden Lepas Behel #andicobra #byoncombat #boxing [7hQkpHVkHmY].mp4
v_184,Kung Fu Master vs MMA Beast – Tradition Meets Cage! #KungFu #MMA #RealFight [_0KMOCHTCN0].mp4,1491,av1,30.0,1080x1920,1760414083.1220472,mp4,9.055782,1649,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Kung Fu Master vs MMA Beast – Tradition Meets Cage! #KungFu #MMA #RealFight [_0KMOCHTCN0].mp4
v_185,Las Vegas Street Fights [XZ7Ffm-cYEY].mp4,4576,h264,30.0,1920x1080,1760414084.0872822,mp4,46.16127,25790,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Las Vegas Street Fights [XZ7Ffm-cYEY].mp4
v_186,Lauren and Morgan battle it out ｜ #PowerSlap11 Da Crazy Hawaiian vs Dumpling #wwe #ufc #powerslap [Q48suUxmlBI].mp4,2074,h264,20.0,720x1280,1760414082.1950088,mp4,9.241542,2340,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Lauren and Morgan battle it out ｜ #PowerSlap11 Da Crazy Hawaiian vs Dumpling #wwe #ufc #powerslap [Q48suUxmlBI].mp4
v_187,Lobo PhuketFightClub takes on Rambo for the Siam Omnoi Stadium title this weekend 🔜🔥 #Shorts [creQC7sDmkQ].mp4,1552,h264,30.0,608x1080,1760414082.4714787,mp4,10.890159,2064,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Lobo PhuketFightClub takes on Rambo for the Siam Omnoi Stadium title this weekend 🔜🔥 #Shorts [creQC7sDmkQ].mp4
v_188,lock & lock #short #mma [Jx4dBUcU6t4].mp4,859,h264,30.0,576x720,1760414084.1576395,mp4,10.49542,1101,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\lock & lock #short #mma [Jx4dBUcU6t4].mp4
v_189,Martial Arts Fight Scenes You Must Watch 🥋💥 ｜ THESOLOMAN22 [k4qXE_131G4].mp4,2923,h264,30.0,1920x1080,1760414083.9160664,mp4,57.213968,20416,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Martial Arts Fight Scenes You Must Watch 🥋💥 ｜ THESOLOMAN22 [k4qXE_131G4].mp4
v_190,Martial Arts Fight ｜ No Effects ｜ Raw Combat ｜ Monk vs Giant ｜ Cinematic Short [1M5soHwq9yg].mp4,13375,av1,60.0,2160x3840,1760414083.6348212,mp4,7.453605,12170,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Martial Arts Fight ｜ No Effects ｜ Raw Combat ｜ Monk vs Giant ｜ Cinematic Short [1M5soHwq9yg].mp4
v_191,Masti Masti Me Serious Larai  #gyaniraj  #bihar #reels #fight #fighting #kushti #fightvideos [NzO071p2iu4].mp4,4627,h264,30.0,1080x1920,1760414082.0226483,mp4,14.257052,8053,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Masti Masti Me Serious Larai  #gyaniraj  #bihar #reels #fight #fighting #kushti #fightvideos [NzO071p2iu4].mp4
v_192,Mike Tyson Training Pacquiao？! Shocking Move Ahead of Barrios Fight [6BvRuJH0SdE].mp4,4283,h264,60.0,1920x1080,1760414082.1758604,mp4,25.286531,13223,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Mike Tyson Training Pacquiao？! Shocking Move Ahead of Barrios Fight [6BvRuJH0SdE].mp4
v_193,Monika Chochlikova ready for her rematch with Funda Alkayis 💪  #femalemuaythai [OA_AGVgqa1c].mp4,940,av1,30.0,720x1280,1760414083.5618002,mp4,11.331338,1300,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Monika Chochlikova ready for her rematch with Funda Alkayis 💪  #femalemuaythai [OA_AGVgqa1c].mp4
v_194,Most SAVAGE Fight Ruthless Brawls! 🥊💀#ufc #mma #boxing #fight #knockout #fightnight [zWOHLcrEifg].mp4,829,av1,14.886,720x1280,1760414082.7608504,mp4,6.989206,707,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Most SAVAGE Fight Ruthless Brawls! 🥊💀#ufc #mma #boxing #fight #knockout #fightnight [zWOHLcrEifg].mp4
v_195,Most Savage knockout Moments You’ll EVER See 🩸 ｜ Knockouts & Chaos #shorts #mma #ufc #epicfight [YQisdb52dfU].mp4,2133,av1,30.0,1080x1920,1760414083.142069,mp4,39.984762,10413,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Most Savage knockout Moments You’ll EVER See 🩸 ｜ Knockouts & Chaos #shorts #mma #ufc #epicfight [YQisdb52dfU].mp4
v_196,"MP News： Damoh रेलवे स्टेशन पर दो गुटों में हुई भयानक झड़प, लात-घूसे और डंडे बरसे ｜ ABPLIVE [Ib4jGGYU6vc].mp4",767,h264,25.0,1920x1080,1760414083.1837716,mp4,98.290068,9209,"D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\MP News： Damoh रेलवे स्टेशन पर दो गुटों में हुई भयानक झड़प, लात-घूसे और डंडे बरसे ｜ ABPLIVE [Ib4jGGYU6vc].mp4"
v_197,Muay Thai + judo + Jiujitsu=Ze Wang #fightlife [p1PHb3QSuJA].mp4,5231,h264,60.0,1080x1920,1760414082.778796,mp4,57.353288,36629,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Muay Thai + judo + Jiujitsu=Ze Wang #fightlife [p1PHb3QSuJA].mp4
v_198,Muay Thai Kicks with Lisa Brierley 🔥 #Shorts [9ArykhA8KWk].mp4,1553,h264,23.976023976023978,608x1080,1760414083.6444206,mp4,11.726077,2224,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Muay Thai Kicks with Lisa Brierley 🔥 #Shorts [9ArykhA8KWk].mp4
v_199,MUAY THAI KICKS 🦿💥 #muaythai [nLO4KT3rMCQ].mp4,4360,h264,29.97002997002997,1080x1920,1760414082.000666,mp4,4.597551,2447,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\MUAY THAI KICKS 🦿💥 #muaythai [nLO4KT3rMCQ].mp4
v_200,Muay Thai Sparring 🇹🇭🥊 [FOLn_UFOMcY].mp4,1526,h264,30.0,608x1080,1760414082.301144,mp4,27.701406,5161,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Muay Thai Sparring 🇹🇭🥊 [FOLn_UFOMcY].mp4
v_201,Nail Tech Battle #Shorts [wC6IoQpKGig].mp4,4636,h264,30.0,1080x1920,1760414082.3959112,mp4,14.651791,8292,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Nail Tech Battle #Shorts [wC6IoQpKGig].mp4
v_202,Nico Carrillo_s abs of steel 🤖 [RfywGdBlAMw].mp4,1539,h264,30.0,608x1080,1760414082.0691054,mp4,21.548118,4049,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Nico Carrillo_s abs of steel 🤖 [RfywGdBlAMw].mp4
v_203,Nico Carrillo_s HUGE KNOCKOUT win over Jack Kennedy at SuperShowDown 😨 [aOO5diAhByQ].mp4,1508,h264,25.0,608x1080,1760414084.0517683,mp4,25.867029,4761,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Nico Carrillo_s HUGE KNOCKOUT win over Jack Kennedy at SuperShowDown 😨 [aOO5diAhByQ].mp4
v_204,Nude vs Summer Colors #Shorts [cx24nmdQsZY].mp4,2683,h264,30.0,1080x1920,1760414082.9721415,mp4,14.651791,4799,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Nude vs Summer Colors #Shorts [cx24nmdQsZY].mp4
v_205,OMG!!🤯😱SUPER BATTLE FIGHT IN PUBLIC!!! #actionshorts #combatskills #kungfu #close #epicfight #shorts [ld-t9hEIsko].mp4,5868,av1,25.0,1440x2520,1760414083.271171,mp4,13.676553,9796,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\OMG!!🤯😱SUPER BATTLE FIGHT IN PUBLIC!!! #actionshorts #combatskills #kungfu #close #epicfight #shorts [ld-t9hEIsko].mp4
v_206,One Love is all we needed ❤️.my love is mma #fightlife #motivation [PQLfl4iIPto].mp4,1088,h264,30.0,720x1280,1760414084.2732084,mp4,12.353016,1641,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\One Love is all we needed ❤️.my love is mma #fightlife #motivation [PQLfl4iIPto].mp4
v_207,Over Under Pass Counter Attack to Crucifix #fighttime #bjj #bjjlifestyle #bjjlove #боец [hRWlrlr4DvI].mp4,2573,h264,30.0,1920x1080,1760414084.2179425,mp4,18.575964,5835,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Over Under Pass Counter Attack to Crucifix #fighttime #bjj #bjjlifestyle #bjjlove #боец [hRWlrlr4DvI].mp4
v_208,Petr Yan - No Mercy Highlights ｜ Demolishing His Opponents [pNPnHVeZnuE].mp4,5383,h264,60.0,1080x1920,1760414083.7535443,mp4,19.760181,12985,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Petr Yan - No Mercy Highlights ｜ Demolishing His Opponents [pNPnHVeZnuE].mp4
v_209,Piyush Sharma Pitai🤯｜ Piyush Sharma Fight Video｜ Piyush Sharma NCR Fight｜ Piyush Sharma Viral Video [5eXmE2vs6Hw].mp4,1870,av1,60.0,1920x1080,1760414082.3593197,mp4,60.000363,13700,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Piyush Sharma Pitai🤯｜ Piyush Sharma Fight Video｜ Piyush Sharma NCR Fight｜ Piyush Sharma Viral Video [5eXmE2vs6Hw].mp4
v_210,Pressure fighting PT.2 …. #ufc #ufc4 #viral  #2k22virals  #fightvideos  #ps5 [9VzYepZOwH8].mp4,1423,h264,30.0,608x1080,1760414082.2390735,mp4,15.046531,2614,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Pressure fighting PT.2 …. #ufc #ufc4 #viral  #2k22virals  #fightvideos  #ps5 [9VzYepZOwH8].mp4
v_211,Punch Barrage #boxing #MartialArts #FightShorts #KO #Combat #Training #Technique #Shorts #Action [fSWBxtBQ4ls].mp4,13695,av1,60.0,2160x3840,1760414083.1667194,mp4,6.362268,10636,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Punch Barrage #boxing #MartialArts #FightShorts #KO #Combat #Training #Technique #Shorts #Action [fSWBxtBQ4ls].mp4
v_212,punching Practice 😱😳100_ Deadly Fight #shorts​ [KfVQjVbQsaM].mp4,1255,av1,30.0,720x1280,1760414083.63231,mp4,19.249342,2949,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\punching Practice 😱😳100_ Deadly Fight #shorts​ [KfVQjVbQsaM].mp4
v_213,Ranking the funniest Knockouts 🥊#shorts [QN7b3iZi3oU].mp4,2107,av1,60.0,1080x1920,1760414082.851304,mp4,25.68127,6606,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Ranking the funniest Knockouts 🥊#shorts [QN7b3iZi3oU].mp4
v_214,Ranking Twin Babies Fight Moments👶 #ranking #twins #fightmoment [yXRExDHSKzU].mp4,3367,h264,60.0,1080x1920,1760414084.3157878,mp4,48.413605,19900,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Ranking Twin Babies Fight Moments👶 #ranking #twins #fightmoment [yXRExDHSKzU].mp4
v_215,Real Madrid fight moment 🔥😡☠️ #shortsfeed #football #realmadrid #fightmoment #angrymoments #shorts [NX8PAEmfHFw].mp4,1258,av1,30.0,720x1280,1760414084.251314,mp4,52.593197,8078,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Real Madrid fight moment 🔥😡☠️ #shortsfeed #football #realmadrid #fightmoment #angrymoments #shorts [NX8PAEmfHFw].mp4
v_216,Real telant fight #real #realfight #fighter #fightscene #tealant #youtuber #youtube #youtubeshorts [R1QwvG0kz9U].mp4,2244,h264,24.077,720x1280,1760414082.735483,mp4,26.006349,7124,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Real telant fight #real #realfight #fighter #fightscene #tealant #youtuber #youtube #youtubeshorts [R1QwvG0kz9U].mp4
v_217,Reyes_ KNOCKOUT： Witness the Conor McGregor-Esque Finish! [L4HNoVPjVsk].mp4,3395,h264,30.0,1080x1920,1760414083.4300275,mp4,43.444535,18006,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Reyes_ KNOCKOUT： Witness the Conor McGregor-Esque Finish! [L4HNoVPjVsk].mp4
v_218,ROLLY HAS BIG… #boxing #podcast #shorts #short #fightshorts #subscribe #Boxer #sports [7oXfvtZbjbY].mp4,4577,h264,24.0,1080x1920,1760414082.0407732,mp4,59.396644,33186,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\ROLLY HAS BIG… #boxing #podcast #shorts #short #fightshorts #subscribe #Boxer #sports [7oXfvtZbjbY].mp4
v_219,Rose_s Stunning Submission Win： Watch This Bantamweight Star Rise! [5t2e_Als5io].mp4,1591,av1,30.0,1080x1920,1760414082.1972532,mp4,19.899501,3866,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Rose_s Stunning Submission Win： Watch This Bantamweight Star Rise! [5t2e_Als5io].mp4
v_220,Sakura Boy Save Yota From Gangster #sakuraschoolsimulator #sakuraschool #anime [_gvs14dcsvY].mp4,2025,h264,30.0,1080x1920,1760414083.2062058,mp4,21.501678,5315,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Sakura Boy Save Yota From Gangster #sakuraschoolsimulator #sakuraschool #anime [_gvs14dcsvY].mp4
v_221,Sala sancalikela marahana ｜ मनसे महिला कार्यकर्त्यांची शाळा संचालिकेला मारहाण  ｜ Marathi News [_LLk3F1yEsc].mp4,3221,h264,29.97002997002997,1080x1920,1760414084.2561257,mp4,29.721542,11687,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Sala sancalikela marahana ｜ मनसे महिला कार्यकर्त्यांची शाळा संचालिकेला मारहाण  ｜ Marathi News [_LLk3F1yEsc].mp4
v_222,School fight #fight #highschoolfight #whatsappstatus [gG8ehT-dWvQ].mp4,2429,h264,30.0,1280x720,1760414082.245508,mp4,31.254059,9267,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\School fight #fight #highschoolfight #whatsappstatus [gG8ehT-dWvQ].mp4
v_223,School fight was insane☠️🔥 [12CuQTisZwM].mp4,8567,av1,60.0,2160x2400,1760414082.7059467,mp4,23.916553,25014,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\School fight was insane☠️🔥 [12CuQTisZwM].mp4
v_224,SCHOOL FIGHT💀💀---edited by xqloc [7njjxyW16X4].mp4,4303,av1,60.0,1440x1600,1760414082.4149573,mp4,20.43356,10733,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\SCHOOL FIGHT💀💀---edited by xqloc [7njjxyW16X4].mp4
v_225,Secrets of Street Fighting： Win Any.｜How to Fight in the Streets Like a Pro. #fypシ #fyp #streetfight [CeU7sGuNd9M].mp4,1071,av1,59.94005994005994,1068x1920,1760414082.6078806,mp4,59.559184,7788,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Secrets of Street Fighting： Win Any.｜How to Fight in the Streets Like a Pro. #fypシ #fyp #streetfight [CeU7sGuNd9M].mp4
v_226,Section E का रहस्य – Jayjay की एंट्री से मचा हड़कंप!#viralvideo #short [NrVvdxuY7Jc].mp4,2218,h264,30.0,1080x1920,1760414084.2822087,mp4,59.698503,16165,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Section E का रहस्य – Jayjay की एंट्री से मचा हड़कंप!#viralvideo #short [NrVvdxuY7Jc].mp4
v_227,She DID NOT Expect That! Women’s Boxing Sparring! #shorts [QhQixiCw3NU].mp4,6360,h264,60.0,1080x1920,1760414084.1319697,mp4,9.914921,7698,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\She DID NOT Expect That! Women’s Boxing Sparring! #shorts [QhQixiCw3NU].mp4
v_228,She’s TOO FAST! Women’s Boxing Gets INTENSE! #shorts [0iYSnJc16KE].mp4,6333,h264,60.0,1080x1920,1760414083.3652363,mp4,5.36381,4146,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\She’s TOO FAST! Women’s Boxing Gets INTENSE! #shorts [0iYSnJc16KE].mp4
v_229,Shocking Amity University Assault： 50+ Slaps in Viral Video Sparks Outrage! 😱 ｜ Full Story Explained [uy55qW5vCEE].mp4,892,h264,24.0,1920x1080,1760414082.2541587,mp4,95.712653,10425,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Shocking Amity University Assault： 50+ Slaps in Viral Video Sparks Outrage! 😱 ｜ Full Story Explained [uy55qW5vCEE].mp4
v_230,Shocking Turn! Azamat Murzakanov OUT of UFC 309 Fight with Krylov! [oTLN8IUrUn4].mp4,1434,h264,30.0,1920x1080,1760414082.7438295,mp4,81.502041,14268,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Shocking Turn! Azamat Murzakanov OUT of UFC 309 Fight with Krylov! [oTLN8IUrUn4].mp4
v_231,SIGNS THAT SOMEONE CAN FIGHT 🤜 [3Y4vkq1P5eA].mp4,2429,h264,30.0,1080x1920,1760414082.4681828,mp4,15.719909,4662,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\SIGNS THAT SOMEONE CAN FIGHT 🤜 [3Y4vkq1P5eA].mp4
v_232,SIGNS THAT SOMEONE CAN’T FIGHT ❌🤛🏻 [F1-0L2XcscE].mp4,4020,h264,30.0,1080x1920,1760414083.241959,mp4,15.58059,7646,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\SIGNS THAT SOMEONE CAN’T FIGHT ❌🤛🏻 [F1-0L2XcscE].mp4
v_233,SIGNS THAT SOMEONE CAN’T FIGHT 🤜❌ [yswD2tYe4VE].mp4,3608,h264,30.0,1080x1920,1760414083.5322957,mp4,12.097596,5328,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\SIGNS THAT SOMEONE CAN’T FIGHT 🤜❌ [yswD2tYe4VE].mp4
v_234,Street Fight Breakdown – Suits vs. Savages 💢👞🥊 [XfMuvKLcNDI].mp4,2838,h264,30.0,1080x1920,1760414082.8318317,mp4,39.427483,13660,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Street Fight Breakdown – Suits vs. Savages 💢👞🥊 [XfMuvKLcNDI].mp4
v_235,Street Fight Showdown ｜ Full Cinematic Action Scene with Intense Realism #streetfighter [OBORHVV0Wyw].mp4,5921,h264,60.0,1920x1080,1760414082.4726486,mp4,24.055873,17387,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Street Fight Showdown ｜ Full Cinematic Action Scene with Intense Realism #streetfighter [OBORHVV0Wyw].mp4
v_236,STREET FIGHT 😡 #streetfight #martialarts #shortsvideo [vtuTKTDdm7o].mp4,5146,h264,60.0,1080x1920,1760414084.08427,mp4,5.712109,3588,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\STREET FIGHT 😡 #streetfight #martialarts #shortsvideo [vtuTKTDdm7o].mp4
v_237,Street Fight： Teen vs. Older Guy - Epic Showdown! [IfKxzZIOA_Q].mp4,2049,h264,30.0,1080x1920,1760414083.0888305,mp4,26.401088,6606,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\violence\Street Fight： Teen vs. Older Guy - Epic Showdown! [IfKxzZIOA_Q].mp4
